bib,name,status,category,sex,country,Cilaos,Sentier T,Marla,Merles,Sen. Scout,Aurère,Pass Oussy,Ilet  Oran,Pit Orange,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,St Denis
5324,Pierre MARCO,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:42.000+04:00,2024-10-18T23:00:20.000+04:00,2024-10-19T00:15:12.000+04:00,2024-10-19T00:35:11.000+04:00,2024-10-19T01:55:12.000+04:00,2024-10-19T02:32:11.000+04:00,2024-10-19T03:53:32.000+04:00,2024-10-19T06:05:17.000+04:00,2024-10-19T08:12:38.000+04:00,2024-10-19T09:54:34.000+04:00,2024-10-19T11:25:17.000+04:00,2024-10-19T12:39:47.000+04:00,2024-10-19T14:42:36.000+04:00,2024-10-19T15:46:01.000+04:00
6131,Charlotte LANTENOIS,FINISHER,SE F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:51.000+04:00,2024-10-18T23:01:03.000+04:00,2024-10-19T00:15:17.000+04:00,2024-10-19T00:34:41.000+04:00,2024-10-19T01:59:04.000+04:00,2024-10-19T02:35:40.000+04:00,2024-10-19T03:59:57.000+04:00,2024-10-19T06:06:25.000+04:00,2024-10-19T08:27:33.000+04:00,2024-10-19T09:54:59.000+04:00,2024-10-19T11:26:51.000+04:00,2024-10-19T12:52:09.000+04:00,2024-10-19T14:53:11.000+04:00,2024-10-19T15:46:51.000+04:00
6238,Simon CHAUVAT,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:45.000+04:00,2024-10-18T22:53:26.000+04:00,2024-10-19T00:03:15.000+04:00,2024-10-19T00:20:04.000+04:00,2024-10-19T01:35:43.000+04:00,2024-10-19T02:11:20.000+04:00,2024-10-19T03:33:50.000+04:00,2024-10-19T05:28:55.000+04:00,2024-10-19T07:38:40.000+04:00,2024-10-19T09:17:11.000+04:00,2024-10-19T10:56:00.000+04:00,2024-10-19T12:32:09.000+04:00,2024-10-19T14:54:30.000+04:00,2024-10-19T15:53:16.000+04:00
5668,Mar SORIANO MARTINEZ,FINISHER,M0 F,FEMALE,ES,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:28.000+04:00,2024-10-18T22:59:09.000+04:00,2024-10-19T00:12:11.000+04:00,2024-10-19T00:31:45.000+04:00,2024-10-19T01:50:03.000+04:00,2024-10-19T02:35:50.000+04:00,2024-10-19T03:58:45.000+04:00,2024-10-19T06:05:33.000+04:00,2024-10-19T08:43:32.000+04:00,2024-10-19T10:14:40.000+04:00,2024-10-19T11:50:36.000+04:00,2024-10-19T13:08:19.000+04:00,2024-10-19T15:00:12.000+04:00,2024-10-19T15:55:15.000+04:00
5712,Joël ETHEVE,FINISHER,M3 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:00.000+04:00,2024-10-18T22:58:51.000+04:00,2024-10-19T00:12:23.000+04:00,2024-10-19T00:31:54.000+04:00,2024-10-19T02:06:21.000+04:00,2024-10-19T02:46:28.000+04:00,2024-10-19T04:19:32.000+04:00,2024-10-19T06:41:58.000+04:00,2024-10-19T08:37:16.000+04:00,2024-10-19T10:10:16.000+04:00,2024-10-19T11:31:18.000+04:00,2024-10-19T13:00:12.000+04:00,2024-10-19T15:00:02.000+04:00,2024-10-19T15:55:32.000+04:00
5971,Côme SIOC’HAN DE KERSABIEC,FINISHER,SE H,MALE,FR,2024-10-18T21:10:01.000+04:00,2024-10-18T21:45:41.000+04:00,2024-10-18T23:08:15.000+04:00,2024-10-19T00:19:35.000+04:00,2024-10-19T00:41:14.000+04:00,2024-10-19T02:05:14.000+04:00,2024-10-19T02:44:16.000+04:00,2024-10-19T04:07:52.000+04:00,2024-10-19T06:11:27.000+04:00,2024-10-19T08:27:38.000+04:00,2024-10-19T10:13:31.000+04:00,2024-10-19T11:41:11.000+04:00,2024-10-19T13:00:03.000+04:00,2024-10-19T15:01:57.000+04:00,2024-10-19T16:01:03.000+04:00
5197,Simon RIOU,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:26.000+04:00,2024-10-18T22:56:20.000+04:00,2024-10-19T00:09:54.000+04:00,2024-10-19T00:29:50.000+04:00,2024-10-19T01:53:33.000+04:00,2024-10-19T02:32:28.000+04:00,2024-10-19T03:54:28.000+04:00,2024-10-19T06:03:49.000+04:00,2024-10-19T08:18:51.000+04:00,2024-10-19T09:55:25.000+04:00,2024-10-19T11:28:00.000+04:00,2024-10-19T12:52:38.000+04:00,2024-10-19T14:55:39.000+04:00,2024-10-19T16:06:16.000+04:00
5851,Thierry REVONGE,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:34.000+04:00,2024-10-18T23:09:02.000+04:00,2024-10-19T00:29:17.000+04:00,2024-10-19T00:46:51.000+04:00,2024-10-19T02:13:15.000+04:00,2024-10-19T02:50:42.000+04:00,2024-10-19T04:19:26.000+04:00,2024-10-19T06:35:29.000+04:00,2024-10-19T08:42:08.000+04:00,2024-10-19T10:17:54.000+04:00,2024-10-19T11:44:21.000+04:00,2024-10-19T13:12:26.000+04:00,2024-10-19T15:14:19.000+04:00,2024-10-19T16:07:29.000+04:00
6153,Sylvère VAUDRY,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:13.000+04:00,2024-10-18T22:50:19.000+04:00,2024-10-18T23:58:15.000+04:00,2024-10-19T00:16:01.000+04:00,2024-10-19T01:28:21.000+04:00,2024-10-19T02:02:00.000+04:00,2024-10-19T03:20:19.000+04:00,2024-10-19T05:36:53.000+04:00,2024-10-19T07:39:48.000+04:00,2024-10-19T09:39:25.000+04:00,2024-10-19T11:24:27.000+04:00,2024-10-19T12:38:44.000+04:00,2024-10-19T15:10:07.000+04:00,2024-10-19T16:13:41.000+04:00
6192,Florence CHARLOT,FINISHER,SE F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:46.000+04:00,2024-10-18T23:11:30.000+04:00,2024-10-19T00:32:31.000+04:00,2024-10-19T00:56:30.000+04:00,2024-10-19T02:24:39.000+04:00,2024-10-19T03:04:49.000+04:00,2024-10-19T04:26:56.000+04:00,2024-10-19T06:30:07.000+04:00,2024-10-19T09:00:53.000+04:00,2024-10-19T10:27:52.000+04:00,2024-10-19T11:56:54.000+04:00,2024-10-19T13:14:00.000+04:00,2024-10-19T15:13:31.000+04:00,2024-10-19T16:13:41.000+04:00
5887,Etienne KAPIKIAN,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:36.000+04:00,2024-10-18T23:00:29.000+04:00,2024-10-19T00:16:30.000+04:00,2024-10-19T00:36:16.000+04:00,2024-10-19T02:00:37.000+04:00,2024-10-19T02:45:59.000+04:00,2024-10-19T04:16:30.000+04:00,2024-10-19T06:30:54.000+04:00,2024-10-19T08:51:08.000+04:00,2024-10-19T10:34:26.000+04:00,2024-10-19T11:56:43.000+04:00,2024-10-19T13:20:04.000+04:00,2024-10-19T15:17:03.000+04:00,2024-10-19T16:14:55.000+04:00
6205,Yann GARDES,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:09.000+04:00,2024-10-18T23:03:30.000+04:00,2024-10-19T00:21:53.000+04:00,2024-10-19T00:44:16.000+04:00,2024-10-19T02:10:59.000+04:00,2024-10-19T02:54:47.000+04:00,2024-10-19T04:25:16.000+04:00,2024-10-19T06:56:28.000+04:00,2024-10-19T08:52:42.000+04:00,2024-10-19T10:32:00.000+04:00,2024-10-19T12:08:02.000+04:00,2024-10-19T13:29:50.000+04:00,2024-10-19T15:22:43.000+04:00,2024-10-19T16:15:29.000+04:00
5038,Benjamin DANIS,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:22.000+04:00,2024-10-18T23:00:38.000+04:00,2024-10-19T00:16:38.000+04:00,2024-10-19T00:37:50.000+04:00,2024-10-19T02:03:44.000+04:00,2024-10-19T02:47:27.000+04:00,2024-10-19T04:14:36.000+04:00,2024-10-19T06:41:00.000+04:00,2024-10-19T08:54:38.000+04:00,2024-10-19T10:32:24.000+04:00,2024-10-19T12:08:01.000+04:00,2024-10-19T13:29:51.000+04:00,2024-10-19T15:22:53.000+04:00,2024-10-19T16:15:29.000+04:00
6174,Ryan LENFERNA,FINISHER,SE H,MALE,MU,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:42.000+04:00,2024-10-18T22:56:17.000+04:00,2024-10-19T00:07:31.000+04:00,2024-10-19T00:26:26.000+04:00,2024-10-19T01:51:15.000+04:00,2024-10-19T02:28:45.000+04:00,2024-10-19T03:47:32.000+04:00,2024-10-19T06:23:46.000+04:00,2024-10-19T08:46:50.000+04:00,2024-10-19T10:13:24.000+04:00,2024-10-19T11:49:12.000+04:00,2024-10-19T13:18:36.000+04:00,2024-10-19T15:28:14.000+04:00,2024-10-19T16:16:25.000+04:00
5061,Aurélien OUVRARD,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:21.000+04:00,2024-10-18T22:58:56.000+04:00,2024-10-19T00:13:58.000+04:00,2024-10-19T00:32:40.000+04:00,2024-10-19T02:01:16.000+04:00,2024-10-19T02:40:06.000+04:00,2024-10-19T04:06:31.000+04:00,2024-10-19T06:50:16.000+04:00,2024-10-19T08:55:43.000+04:00,2024-10-19T10:28:39.000+04:00,2024-10-19T12:09:35.000+04:00,2024-10-19T13:25:51.000+04:00,2024-10-19T15:23:11.000+04:00,2024-10-19T16:17:02.000+04:00
5970,Thomas BERNADET,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:14.000+04:00,2024-10-18T22:58:01.000+04:00,2024-10-19T00:12:07.000+04:00,2024-10-19T00:34:15.000+04:00,2024-10-19T02:00:54.000+04:00,2024-10-19T02:43:26.000+04:00,2024-10-19T04:05:46.000+04:00,2024-10-19T06:29:32.000+04:00,2024-10-19T09:00:00.000+04:00,2024-10-19T10:20:13.000+04:00,2024-10-19T11:51:13.000+04:00,2024-10-19T13:07:54.000+04:00,2024-10-19T15:12:00.000+04:00,2024-10-19T16:18:36.000+04:00
5785,Guillaume CHEONG YUEN ZING,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:34:37.000+04:00,2024-10-18T22:49:10.000+04:00,2024-10-19T00:04:52.000+04:00,2024-10-19T00:25:47.000+04:00,2024-10-19T01:49:11.000+04:00,2024-10-19T02:25:56.000+04:00,2024-10-19T03:49:33.000+04:00,2024-10-19T06:06:10.000+04:00,2024-10-19T08:29:18.000+04:00,2024-10-19T10:10:08.000+04:00,2024-10-19T11:31:55.000+04:00,2024-10-19T13:04:11.000+04:00,2024-10-19T15:23:40.000+04:00,2024-10-19T16:19:13.000+04:00
5834,Armandric GAZE,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:36:45.000+04:00,2024-10-18T22:57:56.000+04:00,2024-10-19T00:11:04.000+04:00,2024-10-19T00:32:36.000+04:00,2024-10-19T01:55:52.000+04:00,2024-10-19T02:33:13.000+04:00,2024-10-19T04:04:11.000+04:00,2024-10-19T06:15:55.000+04:00,2024-10-19T08:30:29.000+04:00,2024-10-19T10:15:00.000+04:00,2024-10-19T11:45:18.000+04:00,2024-10-19T13:16:48.000+04:00,2024-10-19T15:27:18.000+04:00,2024-10-19T16:20:00.000+04:00
5073,Jonathan LILLYWHITE,FINISHER,M0 H,MALE,BE,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:02.000+04:00,2024-10-18T22:59:19.000+04:00,2024-10-19T00:13:30.000+04:00,2024-10-19T00:37:20.000+04:00,2024-10-19T01:54:25.000+04:00,2024-10-19T02:32:23.000+04:00,2024-10-19T03:58:07.000+04:00,2024-10-19T06:14:48.000+04:00,2024-10-19T08:20:36.000+04:00,2024-10-19T09:54:54.000+04:00,2024-10-19T11:31:02.000+04:00,2024-10-19T13:07:25.000+04:00,2024-10-19T15:23:04.000+04:00,2024-10-19T16:20:46.000+04:00
5601,Thomas PAYET,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:35:46.000+04:00,2024-10-18T22:52:26.000+04:00,2024-10-19T00:05:24.000+04:00,2024-10-19T00:24:36.000+04:00,2024-10-19T01:45:27.000+04:00,2024-10-19T02:24:01.000+04:00,2024-10-19T03:45:27.000+04:00,2024-10-19T05:49:35.000+04:00,2024-10-19T07:50:31.000+04:00,2024-10-19T09:27:51.000+04:00,2024-10-19T11:18:48.000+04:00,2024-10-19T12:55:02.000+04:00,2024-10-19T15:06:19.000+04:00,2024-10-19T16:23:18.000+04:00
6084,Vincent IRSAPOULLE,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:00.000+04:00,2024-10-18T23:01:41.000+04:00,2024-10-19T00:21:37.000+04:00,2024-10-19T00:43:05.000+04:00,2024-10-19T02:07:06.000+04:00,2024-10-19T02:51:02.000+04:00,2024-10-19T04:35:48.000+04:00,2024-10-19T07:08:01.000+04:00,2024-10-19T09:05:38.000+04:00,2024-10-19T10:40:08.000+04:00,2024-10-19T12:06:44.000+04:00,2024-10-19T13:30:24.000+04:00,2024-10-19T15:33:24.000+04:00,2024-10-19T16:27:46.000+04:00
5199,Jean-Baptiste COUDERC,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:33.000+04:00,2024-10-18T23:00:18.000+04:00,2024-10-19T00:16:51.000+04:00,2024-10-19T00:36:48.000+04:00,2024-10-19T01:57:49.000+04:00,2024-10-19T02:35:45.000+04:00,2024-10-19T03:58:49.000+04:00,2024-10-19T06:06:53.000+04:00,2024-10-19T08:30:17.000+04:00,2024-10-19T10:23:32.000+04:00,2024-10-19T12:00:22.000+04:00,2024-10-19T13:33:58.000+04:00,2024-10-19T15:34:04.000+04:00,2024-10-19T16:36:09.000+04:00
5223,Jordann FENNICHE,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:35:31.000+04:00,2024-10-18T22:56:10.000+04:00,2024-10-19T00:14:24.000+04:00,2024-10-19T00:34:31.000+04:00,2024-10-19T01:56:00.000+04:00,2024-10-19T02:33:35.000+04:00,2024-10-19T03:58:59.000+04:00,2024-10-19T06:10:10.000+04:00,2024-10-19T08:46:02.000+04:00,2024-10-19T10:10:13.000+04:00,2024-10-19T11:50:28.000+04:00,2024-10-19T13:21:50.000+04:00,2024-10-19T15:27:52.000+04:00,2024-10-19T16:36:37.000+04:00
6031,Anthony BAZARD,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:42:27.000+04:00,2024-10-18T23:20:10.000+04:00,2024-10-19T00:50:34.000+04:00,2024-10-19T01:14:56.000+04:00,2024-10-19T02:40:49.000+04:00,2024-10-19T03:26:46.000+04:00,2024-10-19T04:45:27.000+04:00,2024-10-19T06:59:43.000+04:00,2024-10-19T09:29:08.000+04:00,2024-10-19T10:59:55.000+04:00,2024-10-19T12:33:57.000+04:00,2024-10-19T13:55:10.000+04:00,2024-10-19T15:43:53.000+04:00,2024-10-19T16:36:52.000+04:00
6130,Thierry DREINAZA,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:40:04.000+04:00,2024-10-18T23:08:22.000+04:00,2024-10-19T00:25:28.000+04:00,2024-10-19T00:44:00.000+04:00,2024-10-19T02:23:55.000+04:00,2024-10-19T03:04:11.000+04:00,2024-10-19T04:37:19.000+04:00,2024-10-19T07:06:08.000+04:00,2024-10-19T09:08:33.000+04:00,2024-10-19T11:00:02.000+04:00,2024-10-19T12:23:40.000+04:00,2024-10-19T14:03:21.000+04:00,2024-10-19T15:56:22.000+04:00,2024-10-19T16:42:03.000+04:00
5939,Chafiq MOGALIA,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:59.000+04:00,2024-10-18T23:08:59.000+04:00,2024-10-19T00:33:36.000+04:00,2024-10-19T00:54:22.000+04:00,2024-10-19T02:25:04.000+04:00,2024-10-19T03:09:00.000+04:00,2024-10-19T04:39:40.000+04:00,2024-10-19T07:06:54.000+04:00,2024-10-19T09:25:04.000+04:00,2024-10-19T10:59:41.000+04:00,2024-10-19T12:23:37.000+04:00,2024-10-19T13:51:08.000+04:00,2024-10-19T15:56:34.000+04:00,2024-10-19T16:44:48.000+04:00
6180,Francis VINCENT,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:31.000+04:00,2024-10-18T23:16:48.000+04:00,2024-10-19T00:45:41.000+04:00,2024-10-19T01:06:50.000+04:00,2024-10-19T02:31:59.000+04:00,2024-10-19T03:17:24.000+04:00,2024-10-19T04:46:51.000+04:00,2024-10-19T07:05:30.000+04:00,2024-10-19T09:19:18.000+04:00,2024-10-19T10:57:39.000+04:00,2024-10-19T12:23:54.000+04:00,2024-10-19T13:53:20.000+04:00,2024-10-19T15:49:02.000+04:00,2024-10-19T16:45:21.000+04:00
5378,Kevin PETTI,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:26.000+04:00,2024-10-18T22:57:54.000+04:00,2024-10-19T00:12:19.000+04:00,2024-10-19T00:34:28.000+04:00,2024-10-19T01:57:31.000+04:00,2024-10-19T02:42:33.000+04:00,2024-10-19T04:14:31.000+04:00,2024-10-19T06:32:56.000+04:00,2024-10-19T08:48:24.000+04:00,2024-10-19T10:24:28.000+04:00,2024-10-19T11:58:53.000+04:00,2024-10-19T13:29:05.000+04:00,2024-10-19T15:32:19.000+04:00,2024-10-19T16:48:28.000+04:00
5583,Tony VIGUIER,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:48.000+04:00,2024-10-18T23:01:10.000+04:00,2024-10-19T00:24:03.000+04:00,2024-10-19T00:50:16.000+04:00,2024-10-19T02:15:33.000+04:00,2024-10-19T02:57:45.000+04:00,2024-10-19T04:26:31.000+04:00,2024-10-19T06:35:25.000+04:00,2024-10-19T08:59:44.000+04:00,2024-10-19T10:41:22.000+04:00,2024-10-19T12:13:39.000+04:00,2024-10-19T13:40:49.000+04:00,2024-10-19T15:47:37.000+04:00,2024-10-19T16:49:32.000+04:00
5867,Stephane LORICOURT,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:36.000+04:00,2024-10-18T23:00:01.000+04:00,2024-10-19T00:14:03.000+04:00,2024-10-19T00:31:32.000+04:00,2024-10-19T01:59:09.000+04:00,2024-10-19T02:37:02.000+04:00,2024-10-19T04:05:05.000+04:00,2024-10-19T06:31:53.000+04:00,2024-10-19T08:39:40.000+04:00,2024-10-19T10:23:20.000+04:00,2024-10-19T11:57:16.000+04:00,2024-10-19T13:42:08.000+04:00,2024-10-19T15:51:17.000+04:00,2024-10-19T16:50:56.000+04:00
5755,Eric DE LAUNAY,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:34:46.000+04:00,2024-10-18T22:47:52.000+04:00,2024-10-19T00:07:05.000+04:00,2024-10-19T00:33:57.000+04:00,2024-10-19T01:59:21.000+04:00,2024-10-19T02:47:04.000+04:00,2024-10-19T04:14:25.000+04:00,2024-10-19T06:57:17.000+04:00,2024-10-19T08:58:31.000+04:00,2024-10-19T10:41:52.000+04:00,2024-10-19T12:21:20.000+04:00,2024-10-19T13:59:19.000+04:00,2024-10-19T16:06:12.000+04:00,2024-10-19T16:51:31.000+04:00
6119,Elif BASIC,FINISHER,M2 F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:43:42.000+04:00,2024-10-18T23:27:07.000+04:00,2024-10-19T00:55:28.000+04:00,2024-10-19T01:19:17.000+04:00,2024-10-19T02:45:00.000+04:00,2024-10-19T03:41:32.000+04:00,2024-10-19T05:09:27.000+04:00,2024-10-19T07:35:29.000+04:00,2024-10-19T09:52:10.000+04:00,2024-10-19T11:17:52.000+04:00,2024-10-19T12:51:46.000+04:00,2024-10-19T14:08:32.000+04:00,2024-10-19T15:57:05.000+04:00,2024-10-19T16:51:41.000+04:00
5783,Hugo CHAPIER,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:09.000+04:00,2024-10-18T22:59:01.000+04:00,2024-10-19T00:08:11.000+04:00,2024-10-19T00:30:52.000+04:00,2024-10-19T01:53:28.000+04:00,2024-10-19T02:35:48.000+04:00,2024-10-19T04:03:08.000+04:00,2024-10-19T06:21:47.000+04:00,2024-10-19T09:15:07.000+04:00,2024-10-19T10:37:01.000+04:00,2024-10-19T12:15:52.000+04:00,2024-10-19T13:58:38.000+04:00,2024-10-19T15:50:29.000+04:00,2024-10-19T16:53:03.000+04:00
6066,Anatole DUPRÉ,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:35.000+04:00,2024-10-18T23:15:05.000+04:00,2024-10-19T00:33:37.000+04:00,2024-10-19T00:56:32.000+04:00,2024-10-19T02:22:44.000+04:00,2024-10-19T03:04:58.000+04:00,2024-10-19T04:39:26.000+04:00,2024-10-19T07:00:08.000+04:00,2024-10-19T09:20:22.000+04:00,2024-10-19T11:02:34.000+04:00,2024-10-19T12:38:03.000+04:00,2024-10-19T13:49:31.000+04:00,2024-10-19T16:02:06.000+04:00,2024-10-19T17:02:50.000+04:00
5301,Thomas MUNHOZ,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:00.000+04:00,2024-10-18T22:59:44.000+04:00,2024-10-19T00:20:24.000+04:00,2024-10-19T00:44:27.000+04:00,2024-10-19T02:10:09.000+04:00,2024-10-19T02:50:59.000+04:00,2024-10-19T04:23:53.000+04:00,2024-10-19T06:54:11.000+04:00,2024-10-19T09:10:39.000+04:00,2024-10-19T11:15:36.000+04:00,2024-10-19T12:44:33.000+04:00,2024-10-19T14:01:39.000+04:00,2024-10-19T16:08:39.000+04:00,2024-10-19T17:04:03.000+04:00
5272,Kevin LECOMTE,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:27.000+04:00,2024-10-18T23:01:31.000+04:00,2024-10-19T00:24:57.000+04:00,2024-10-19T00:52:45.000+04:00,2024-10-19T02:26:20.000+04:00,2024-10-19T03:18:34.000+04:00,2024-10-19T04:51:31.000+04:00,2024-10-19T07:18:53.000+04:00,2024-10-19T09:44:22.000+04:00,2024-10-19T11:18:38.000+04:00,2024-10-19T12:53:02.000+04:00,2024-10-19T14:11:48.000+04:00,2024-10-19T16:14:18.000+04:00,2024-10-19T17:07:04.000+04:00
5550,Rodolphe PAYET,FINISHER,M1 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:41:14.000+04:00,2024-10-18T23:07:05.000+04:00,2024-10-19T00:22:56.000+04:00,2024-10-19T00:39:52.000+04:00,2024-10-19T02:16:18.000+04:00,2024-10-19T02:56:14.000+04:00,2024-10-19T04:27:07.000+04:00,2024-10-19T07:06:52.000+04:00,2024-10-19T09:20:36.000+04:00,2024-10-19T11:06:55.000+04:00,2024-10-19T12:50:48.000+04:00,2024-10-19T14:12:34.000+04:00,2024-10-19T16:18:33.000+04:00,2024-10-19T17:14:11.000+04:00
5240,Joanne BERGUES,FINISHER,SE F,FEMALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:37:19.000+04:00,2024-10-18T23:00:26.000+04:00,2024-10-19T00:17:22.000+04:00,2024-10-19T00:38:23.000+04:00,2024-10-19T02:06:08.000+04:00,2024-10-19T02:43:32.000+04:00,2024-10-19T04:09:20.000+04:00,2024-10-19T06:25:34.000+04:00,2024-10-19T08:55:09.000+04:00,2024-10-19T10:46:55.000+04:00,2024-10-19T12:31:28.000+04:00,2024-10-19T14:01:50.000+04:00,2024-10-19T16:08:06.000+04:00,2024-10-19T17:14:13.000+04:00
6032,Alban PARMENTIER,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:33:05.000+04:00,2024-10-18T22:43:31.000+04:00,2024-10-18T23:52:43.000+04:00,2024-10-19T00:14:59.000+04:00,2024-10-19T01:30:15.000+04:00,2024-10-19T02:12:11.000+04:00,2024-10-19T03:41:25.000+04:00,2024-10-19T06:03:54.000+04:00,2024-10-19T08:28:58.000+04:00,2024-10-19T10:06:28.000+04:00,2024-10-19T11:59:19.000+04:00,2024-10-19T13:40:40.000+04:00,2024-10-19T15:57:24.000+04:00,2024-10-19T17:15:09.000+04:00
5045,Pierre HOUSSEL,FINISHER,M0 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:37.000+04:00,2024-10-18T23:04:51.000+04:00,2024-10-19T00:25:10.000+04:00,2024-10-19T00:49:20.000+04:00,2024-10-19T02:18:36.000+04:00,2024-10-19T03:10:23.000+04:00,2024-10-19T04:47:27.000+04:00,2024-10-19T07:08:08.000+04:00,2024-10-19T09:53:45.000+04:00,2024-10-19T11:24:11.000+04:00,2024-10-19T12:50:32.000+04:00,2024-10-19T14:19:15.000+04:00,2024-10-19T16:13:32.000+04:00,2024-10-19T17:16:01.000+04:00
5871,Gilbert CLAIN,FINISHER,M4 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:40:22.000+04:00,2024-10-18T23:05:48.000+04:00,2024-10-19T00:25:21.000+04:00,2024-10-19T00:45:44.000+04:00,2024-10-19T02:20:18.000+04:00,2024-10-19T02:58:15.000+04:00,2024-10-19T04:32:06.000+04:00,2024-10-19T07:00:40.000+04:00,2024-10-19T09:17:24.000+04:00,2024-10-19T11:01:59.000+04:00,2024-10-19T12:44:37.000+04:00,2024-10-19T14:08:47.000+04:00,2024-10-19T16:17:18.000+04:00,2024-10-19T17:17:09.000+04:00
6004,Emilien BADET GUIMERA,FINISHER,SE H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:39:07.000+04:00,2024-10-18T23:01:01.000+04:00,2024-10-19T00:19:56.000+04:00,2024-10-19T00:45:05.000+04:00,2024-10-19T02:06:46.000+04:00,2024-10-19T02:44:20.000+04:00,2024-10-19T04:22:56.000+04:00,2024-10-19T06:31:43.000+04:00,2024-10-19T08:45:41.000+04:00,2024-10-19T10:54:28.000+04:00,2024-10-19T12:32:04.000+04:00,2024-10-19T14:11:42.000+04:00,2024-10-19T16:21:37.000+04:00,2024-10-19T17:17:55.000+04:00
5878,Vincent CHARPIN,FINISHER,M2 H,MALE,FR,2024-10-18T20:59:55.000+04:00,2024-10-18T21:38:24.000+04:00,2024-10-18T23:16:45.000+04:00,2024-10-19T00:40:49.000+04:00,2024-10-19T01:02:34.000+04:00,2024-10-19T02:25:08.000+04:00,2024-10-19T03:05:35.000+04:00,2024-10-19T04:39:50.000+04:00,2024-10-19T06:58:04.000+04:00,2024-10-19T09:04:19.000+04:00,2024-10-19T10:53:36.000+04:00,2024-10-19T12:27:56.000+04:00,2024-10-19T13:55:26.000+04:00,2024-10-19T16:14:25.000+04:00,2024-10-19T17:19:44.000+04:00
